dataset,family,graph,alpha,base_distance,sigma,gamma,eigen_index,eigenvalue_lsym,k_true,true_k_gap,predicted_k_largest_gap,graph_seconds,accuracy,ari,nmi,purity,error
digits_01,digits,dense_rbf,0.5,9.96630173373514,4.98315086686757,0.02013547748324432,9,0.9066585978715321,2,0.19568032783803635,1.0,0.017590999999995915,0.9972222222222222,0.988888814745925,0.9751786102885643,0.9972222222222222,
digits_01,digits,dense_rbf,0.5,9.96630173373514,4.98315086686757,0.02013547748324432,10,0.9128973314196441,2,0.19568032783803635,1.0,0.017590999999995915,0.9972222222222222,0.988888814745925,0.9751786102885643,0.9972222222222222,
digits_01,digits,dense_rbf,0.5,9.96630173373514,4.98315086686757,0.02013547748324432,11,0.920682824658929,2,0.19568032783803635,1.0,0.017590999999995915,0.9972222222222222,0.988888814745925,0.9751786102885643,0.9972222222222222,
digits_01,digits,dense_rbf,0.5,9.96630173373514,4.98315086686757,0.02013547748324432,12,0.9237953729231198,2,0.19568032783803635,1.0,0.017590999999995915,0.9972222222222222,0.988888814745925,0.9751786102885643,0.9972222222222222,
digits_01,digits,dense_rbf,0.7,9.96630173373514,6.976411213614598,0.010273202797573633,1,-3.234989500516226e-52,2,0.14175043871408421,1.0,0.009056332999989536,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7,9.96630173373514,6.976411213614598,0.010273202797573633,2,0.6916429979658942,2,0.14175043871408421,1.0,0.009056332999989536,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7,9.96630173373514,6.976411213614598,0.010273202797573633,3,0.8333934366799784,2,0.14175043871408421,1.0,0.009056332999989536,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7,9.96630173373514,6.976411213614598,0.010273202797573633,4,0.8692010155937944,2,0.14175043871408421,1.0,0.009056332999989536,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7,9.96630173373514,6.976411213614598,0.010273202797573633,5,0.9457997037673227,2,0.14175043871408421,1.0,0.009056332999989536,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7,9.96630173373514,6.976411213614598,0.010273202797573633,6,0.951383570702782,2,0.14175043871408421,1.0,0.009056332999989536,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7,9.96630173373514,6.976411213614598,0.010273202797573633,7,0.9624166714062673,2,0.14175043871408421,1.0,0.009056332999989536,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7,9.96630173373514,6.976411213614598,0.010273202797573633,8,0.9649252160331317,2,0.14175043871408421,1.0,0.009056332999989536,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7,9.96630173373514,6.976411213614598,0.010273202797573633,9,0.9688250967558713,2,0.14175043871408421,1.0,0.009056332999989536,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7,9.96630173373514,6.976411213614598,0.010273202797573633,10,0.971943067046424,2,0.14175043871408421,1.0,0.009056332999989536,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7,9.96630173373514,6.976411213614598,0.010273202797573633,11,0.9740655596766545,2,0.14175043871408421,1.0,0.009056332999989536,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7,9.96630173373514,6.976411213614598,0.010273202797573633,12,0.9779025028202979,2,0.14175043871408421,1.0,0.009056332999989536,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7071067811865475,9.96630173373514,7.047239539275362,0.010067738741622161,1,2.220446049250313e-16,2,0.1395656048905114,1.0,0.015668625000003544,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7071067811865475,9.96630173373514,7.047239539275362,0.010067738741622161,2,0.6975241825769185,2,0.1395656048905114,1.0,0.015668625000003544,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7071067811865475,9.96630173373514,7.047239539275362,0.010067738741622161,3,0.8370897874674299,2,0.1395656048905114,1.0,0.015668625000003544,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7071067811865475,9.96630173373514,7.047239539275362,0.010067738741622161,4,0.8726278843106262,2,0.1395656048905114,1.0,0.015668625000003544,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7071067811865475,9.96630173373514,7.047239539275362,0.010067738741622161,5,0.9470670278837093,2,0.1395656048905114,1.0,0.015668625000003544,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7071067811865475,9.96630173373514,7.047239539275362,0.010067738741622161,6,0.9526507812305092,2,0.1395656048905114,1.0,0.015668625000003544,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7071067811865475,9.96630173373514,7.047239539275362,0.010067738741622161,7,0.9635400418764056,2,0.1395656048905114,1.0,0.015668625000003544,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7071067811865475,9.96630173373514,7.047239539275362,0.010067738741622161,8,0.9658886875839908,2,0.1395656048905114,1.0,0.015668625000003544,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7071067811865475,9.96630173373514,7.047239539275362,0.010067738741622161,9,0.9696940737917259,2,0.1395656048905114,1.0,0.015668625000003544,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7071067811865475,9.96630173373514,7.047239539275362,0.010067738741622161,10,0.9728054931097037,2,0.1395656048905114,1.0,0.015668625000003544,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7071067811865475,9.96630173373514,7.047239539275362,0.010067738741622161,11,0.9747763369461206,2,0.1395656048905114,1.0,0.015668625000003544,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,0.7071067811865475,9.96630173373514,7.047239539275362,0.010067738741622161,12,0.9786326277538154,2,0.1395656048905114,1.0,0.015668625000003544,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.0,9.96630173373514,9.96630173373514,0.00503386937081108,1,2.220446049250313e-16,2,0.07617608999813585,1.0,0.007722583999992594,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.0,9.96630173373514,9.96630173373514,0.00503386937081108,2,0.8475005564613303,2,0.07617608999813585,1.0,0.007722583999992594,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.0,9.96630173373514,9.96630173373514,0.00503386937081108,3,0.9236766464594661,2,0.07617608999813585,1.0,0.007722583999992594,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.0,9.96630173373514,9.96630173373514,0.00503386937081108,4,0.9462612286067884,2,0.07617608999813585,1.0,0.007722583999992594,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.0,9.96630173373514,9.96630173373514,0.00503386937081108,5,0.9765507878548221,2,0.07617608999813585,1.0,0.007722583999992594,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.0,9.96630173373514,9.96630173373514,0.00503386937081108,6,0.9806013388899815,2,0.07617608999813585,1.0,0.007722583999992594,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.0,9.96630173373514,9.96630173373514,0.00503386937081108,7,0.9856414681551259,2,0.07617608999813585,1.0,0.007722583999992594,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.0,9.96630173373514,9.96630173373514,0.00503386937081108,8,0.9873658562022424,2,0.07617608999813585,1.0,0.007722583999992594,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.0,9.96630173373514,9.96630173373514,0.00503386937081108,9,0.9883338169803532,2,0.07617608999813585,1.0,0.007722583999992594,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.0,9.96630173373514,9.96630173373514,0.00503386937081108,10,0.9901177430544464,2,0.07617608999813585,1.0,0.007722583999992594,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.0,9.96630173373514,9.96630173373514,0.00503386937081108,11,0.9909762445594118,2,0.07617608999813585,1.0,0.007722583999992594,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.0,9.96630173373514,9.96630173373514,0.00503386937081108,12,0.9924212915878937,2,0.07617608999813585,1.0,0.007722583999992594,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.4,9.96630173373514,13.952822427229195,0.002568300699393408,1,6.661338147750939e-16,2,0.03981650230539946,1.0,0.014477624999997829,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.4,9.96630173373514,13.952822427229195,0.002568300699393408,2,0.9235239101568182,2,0.03981650230539946,1.0,0.014477624999997829,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.4,9.96630173373514,13.952822427229195,0.002568300699393408,3,0.9633404124622177,2,0.03981650230539946,1.0,0.014477624999997829,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.4,9.96630173373514,13.952822427229195,0.002568300699393408,4,0.9757267337658599,2,0.03981650230539946,1.0,0.014477624999997829,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.4,9.96630173373514,13.952822427229195,0.002568300699393408,5,0.9897708428060775,2,0.03981650230539946,1.0,0.014477624999997829,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.4,9.96630173373514,13.952822427229195,0.002568300699393408,6,0.992112006436201,2,0.03981650230539946,1.0,0.014477624999997829,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.4,9.96630173373514,13.952822427229195,0.002568300699393408,7,0.9942897758242495,2,0.03981650230539946,1.0,0.014477624999997829,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.4,9.96630173373514,13.952822427229195,0.002568300699393408,8,0.9955245629382344,2,0.03981650230539946,1.0,0.014477624999997829,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.4,9.96630173373514,13.952822427229195,0.002568300699393408,9,0.9958896781426831,2,0.03981650230539946,1.0,0.014477624999997829,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.4,9.96630173373514,13.952822427229195,0.002568300699393408,10,0.996766373160745,2,0.03981650230539946,1.0,0.014477624999997829,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.4,9.96630173373514,13.952822427229195,0.002568300699393408,11,0.997362121502792,2,0.03981650230539946,1.0,0.014477624999997829,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,1.4,9.96630173373514,13.952822427229195,0.002568300699393408,12,0.9977640602336851,2,0.03981650230539946,1.0,0.014477624999997829,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,2.0,9.96630173373514,19.93260346747028,0.00125846734270277,1,8.881784197001252e-16,2,0.019651971493280462,1.0,0.01666212499999631,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,2.0,9.96630173373514,19.93260346747028,0.00125846734270277,2,0.9640403938181522,2,0.019651971493280462,1.0,0.01666212499999631,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,2.0,9.96630173373514,19.93260346747028,0.00125846734270277,3,0.9836923653114327,2,0.019651971493280462,1.0,0.01666212499999631,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,2.0,9.96630173373514,19.93260346747028,0.00125846734270277,4,0.9899356829563613,2,0.019651971493280462,1.0,0.01666212499999631,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,2.0,9.96630173373514,19.93260346747028,0.00125846734270277,5,0.9964785324617934,2,0.019651971493280462,1.0,0.01666212499999631,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,2.0,9.96630173373514,19.93260346747028,0.00125846734270277,6,0.997696324182764,2,0.019651971493280462,1.0,0.01666212499999631,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,2.0,9.96630173373514,19.93260346747028,0.00125846734270277,7,0.9986244785120904,2,0.019651971493280462,1.0,0.01666212499999631,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,2.0,9.96630173373514,19.93260346747028,0.00125846734270277,8,0.9993275157226336,2,0.019651971493280462,1.0,0.01666212499999631,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,2.0,9.96630173373514,19.93260346747028,0.00125846734270277,9,0.9995169788509906,2,0.019651971493280462,1.0,0.01666212499999631,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,2.0,9.96630173373514,19.93260346747028,0.00125846734270277,10,0.9999396978013775,2,0.019651971493280462,1.0,0.01666212499999631,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,2.0,9.96630173373514,19.93260346747028,0.00125846734270277,11,1.0002458460162815,2,0.019651971493280462,1.0,0.01666212499999631,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,2.0,9.96630173373514,19.93260346747028,0.00125846734270277,12,1.0004047668478704,2,0.019651971493280462,1.0,0.01666212499999631,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,3.0,9.96630173373514,29.89890520120542,0.0005593188189790088,1,6.661338147750939e-16,2,0.008750019662726816,1.0,0.0118295000000046,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,3.0,9.96630173373514,29.89890520120542,0.0005593188189790088,2,0.9856041564120294,2,0.008750019662726816,1.0,0.0118295000000046,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,3.0,9.96630173373514,29.89890520120542,0.0005593188189790088,3,0.9943541760747562,2,0.008750019662726816,1.0,0.0118295000000046,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,3.0,9.96630173373514,29.89890520120542,0.0005593188189790088,4,0.9971649355759753,2,0.008750019662726816,1.0,0.0118295000000046,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,3.0,9.96630173373514,29.89890520120542,0.0005593188189790088,5,0.9999902795848673,2,0.008750019662726816,1.0,0.0118295000000046,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,3.0,9.96630173373514,29.89890520120542,0.0005593188189790088,6,1.0005473410811507,2,0.008750019662726816,1.0,0.0118295000000046,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,3.0,9.96630173373514,29.89890520120542,0.0005593188189790088,7,1.0009212330777943,2,0.008750019662726816,1.0,0.0118295000000046,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,3.0,9.96630173373514,29.89890520120542,0.0005593188189790088,8,1.0012617315675842,2,0.008750019662726816,1.0,0.0118295000000046,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,3.0,9.96630173373514,29.89890520120542,0.0005593188189790088,9,1.0013498007350636,2,0.008750019662726816,1.0,0.0118295000000046,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,3.0,9.96630173373514,29.89890520120542,0.0005593188189790088,10,1.001538320311676,2,0.008750019662726816,1.0,0.0118295000000046,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,3.0,9.96630173373514,29.89890520120542,0.0005593188189790088,11,1.0016730860552725,2,0.008750019662726816,1.0,0.0118295000000046,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,3.0,9.96630173373514,29.89890520120542,0.0005593188189790088,12,1.0017476436759487,2,0.008750019662726816,1.0,0.0118295000000046,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,5.0,9.96630173373514,49.831508668675696,0.0002013547748324432,1,4.440892098500626e-16,2,0.0031506266842160624,1.0,0.0077226669999959086,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,5.0,9.96630173373514,49.831508668675696,0.0002013547748324432,2,0.9966093809948982,2,0.0031506266842160624,1.0,0.0077226669999959086,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,5.0,9.96630173373514,49.831508668675696,0.0002013547748324432,3,0.9997600076791142,2,0.0031506266842160624,1.0,0.0077226669999959086,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,5.0,9.96630173373514,49.831508668675696,0.0002013547748324432,4,1.000778193485143,2,0.0031506266842160624,1.0,0.0077226669999959086,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,5.0,9.96630173373514,49.831508668675696,0.0002013547748324432,5,1.0017788990585408,2,0.0031506266842160624,1.0,0.0077226669999959086,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,5.0,9.96630173373514,49.831508668675696,0.0002013547748324432,6,1.0019818386996318,2,0.0031506266842160624,1.0,0.0077226669999959086,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,5.0,9.96630173373514,49.831508668675696,0.0002013547748324432,7,1.00210921710703,2,0.0031506266842160624,1.0,0.0077226669999959086,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,5.0,9.96630173373514,49.831508668675696,0.0002013547748324432,8,1.002237252671829,2,0.0031506266842160624,1.0,0.0077226669999959086,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,5.0,9.96630173373514,49.831508668675696,0.0002013547748324432,9,1.002270220609816,2,0.0031506266842160624,1.0,0.0077226669999959086,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,5.0,9.96630173373514,49.831508668675696,0.0002013547748324432,10,1.002338383488812,2,0.0031506266842160624,1.0,0.0077226669999959086,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,5.0,9.96630173373514,49.831508668675696,0.0002013547748324432,11,1.002386354210949,2,0.0031506266842160624,1.0,0.0077226669999959086,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,dense_rbf,5.0,9.96630173373514,49.831508668675696,0.0002013547748324432,12,1.0024155174812046,2,0.0031506266842160624,1.0,0.0077226669999959086,0.9916666666666667,0.966852146498289,0.9311368575551466,0.9916666666666667,
digits_01,digits,knn_rbf,0.1,4.438492055901602,0.44384920559016017,2.538043787777831,1,,2,,,0.00752037499999858,,,,,"ARPACK error -1: No convergence (3601 iterations, 0/12 eigenvectors converged)"
digits_01,digits,knn_rbf,0.1,4.438492055901602,0.44384920559016017,2.538043787777831,2,,2,,,0.00752037499999858,,,,,"ARPACK error -1: No convergence (3601 iterations, 0/12 eigenvectors converged)"
digits_01,digits,knn_rbf,0.1,4.438492055901602,0.44384920559016017,2.538043787777831,3,,2,,,0.00752037499999858,,,,,"ARPACK error -1: No convergence (3601 iterations, 0/12 eigenvectors converged)"
digits_01,digits,knn_rbf,0.1,4.438492055901602,0.44384920559016017,2.538043787777831,4,,2,,,0.00752037499999858,,,,,"ARPACK error -1: No convergence (3601 iterations, 0/12 eigenvectors converged)"
digits_01,digits,knn_rbf,0.1,4.438492055901602,0.44384920559016017,2.538043787777831,5,,2,,,0.00752037499999858,,,,,"ARPACK error -1: No convergence (3601 iterations, 0/12 eigenvectors converged)"
digits_01,digits,knn_rbf,0.1,4.438492055901602,0.44384920559016017,2.538043787777831,6,,2,,,0.00752037499999858,,,,,"ARPACK error -1: No convergence (3601 iterations, 0/12 eigenvectors converged)"
digits_01,digits,knn_rbf,0.1,4.438492055901602,0.44384920559016017,2.538043787777831,7,,2,,,0.00752037499999858,,,,,"ARPACK error -1: No convergence (3601 iterations, 0/12 eigenvectors converged)"
digits_01,digits,knn_rbf,0.1,4.438492055901602,0.44384920559016017,2.538043787777831,8,,2,,,0.00752037499999858,,,,,"ARPACK error -1: No convergence (3601 iterations, 0/12 eigenvectors converged)"
digits_01,digits,knn_rbf,0.1,4.438492055901602,0.44384920559016017,2.538043787777831,9,,2,,,0.00752037499999858,,,,,"ARPACK error -1: No convergence (3601 iterations, 0/12 eigenvectors converged)"
digits_01,digits,knn_rbf,0.1,4.438492055901602,0.44384920559016017,2.538043787777831,10,,2,,,0.00752037499999858,,,,,"ARPACK error -1: No convergence (3601 iterations, 0/12 eigenvectors converged)"
digits_01,digits,knn_rbf,0.1,4.438492055901602,0.44384920559016017,2.538043787777831,11,,2,,,0.00752037499999858,,,,,"ARPACK error -1: No convergence (3601 iterations, 0/12 eigenvectors converged)"
digits_01,digits,knn_rbf,0.1,4.438492055901602,0.44384920559016017,2.538043787777831,12,,2,,,0.00752037499999858,,,,,"ARPACK error -1: No convergence (3601 iterations, 0/12 eigenvectors converged)"
digits_01,digits,knn_rbf,0.2,4.438492055901602,0.8876984111803203,0.6345109469444578,1,9.162803319227936e-18,2,2.2520898625962861e-10,7.0,0.001469292000010114,0.5694444444444444,0.01829864864206625,0.0756416589276327,0.5694444444444444,
digits_01,digits,knn_rbf,0.2,4.438492055901602,0.8876984111803203,0.6345109469444578,2,6.483081989690093e-17,2,2.2520898625962861e-10,7.0,0.001469292000010114,0.5694444444444444,0.01829864864206625,0.0756416589276327,0.5694444444444444,
digits_01,digits,knn_rbf,0.2,4.438492055901602,0.8876984111803203,0.6345109469444578,3,2.2520905109044852e-10,2,2.2520898625962861e-10,7.0,0.001469292000010114,0.5694444444444444,0.01829864864206625,0.0756416589276327,0.5694444444444444,
digits_01,digits,knn_rbf,0.2,4.438492055901602,0.8876984111803203,0.6345109469444578,4,2.43079878799122e-06,2,2.2520898625962861e-10,7.0,0.001469292000010114,0.5694444444444444,0.01829864864206625,0.0756416589276327,0.5694444444444444,
digits_01,digits,knn_rbf,0.2,4.438492055901602,0.8876984111803203,0.6345109469444578,5,0.00032756824029397713,2,2.2520898625962861e-10,7.0,0.001469292000010114,0.5694444444444444,0.01829864864206625,0.0756416589276327,0.5694444444444444,
digits_01,digits,knn_rbf,0.2,4.438492055901602,0.8876984111803203,0.6345109469444578,6,0.0004135913489582689,2,2.2520898625962861e-10,7.0,0.001469292000010114,0.5694444444444444,0.01829864864206625,0.0756416589276327,0.5694444444444444,
digits_01,digits,knn_rbf,0.2,4.438492055901602,0.8876984111803203,0.6345109469444578,7,0.0014616373260063474,2,2.2520898625962861e-10,7.0,0.001469292000010114,0.5694444444444444,0.01829864864206625,0.0756416589276327,0.5694444444444444,
digits_01,digits,knn_rbf,0.2,4.438492055901602,0.8876984111803203,0.6345109469444578,8,0.0060122455288355425,2,2.2520898625962861e-10,7.0,0.001469292000010114,0.5694444444444444,0.01829864864206625,0.0756416589276327,0.5694444444444444,
digits_01,digits,knn_rbf,0.2,4.438492055901602,0.8876984111803203,0.6345109469444578,9,0.007156540220386497,2,2.2520898625962861e-10,7.0,0.001469292000010114,0.5694444444444444,0.01829864864206625,0.0756416589276327,0.5694444444444444,
digits_01,digits,knn_rbf,0.2,4.438492055901602,0.8876984111803203,0.6345109469444578,10,0.010178061609793567,2,2.2520898625962861e-10,7.0,0.001469292000010114,0.5694444444444444,0.01829864864206625,0.0756416589276327,0.5694444444444444,
digits_01,digits,knn_rbf,0.2,4.438492055901602,0.8876984111803203,0.6345109469444578,11,0.010365199742587424,2,2.2520898625962861e-10,7.0,0.001469292000010114,0.5694444444444444,0.01829864864206625,0.0756416589276327,0.5694444444444444,
digits_01,digits,knn_rbf,0.2,4.438492055901602,0.8876984111803203,0.6345109469444578,12,0.01260144551739665,2,2.2520898625962861e-10,7.0,0.001469292000010114,0.5694444444444444,0.01829864864206625,0.0756416589276327,0.5694444444444444,
digits_01,digits,knn_rbf,0.35,4.438492055901602,1.5534722195655606,0.20718724798186375,1,-6.911715548716043e-17,2,4.260870634421021e-08,10.0,0.003510708000007412,0.5722222222222222,0.019994796825346002,0.11643591661086476,0.5722222222222222,
digits_01,digits,knn_rbf,0.35,4.438492055901602,1.5534722195655606,0.20718724798186375,2,5.7563199295621266e-08,2,4.260870634421021e-08,10.0,0.003510708000007412,0.5722222222222222,0.019994796825346002,0.11643591661086476,0.5722222222222222,
digits_01,digits,knn_rbf,0.35,4.438492055901602,1.5534722195655606,0.20718724798186375,3,1.0017190563983147e-07,2,4.260870634421021e-08,10.0,0.003510708000007412,0.5722222222222222,0.019994796825346002,0.11643591661086476,0.5722222222222222,
digits_01,digits,knn_rbf,0.35,4.438492055901602,1.5534722195655606,0.20718724798186375,4,3.083799993943432e-06,2,4.260870634421021e-08,10.0,0.003510708000007412,0.5722222222222222,0.019994796825346002,0.11643591661086476,0.5722222222222222,
digits_01,digits,knn_rbf,0.35,4.438492055901602,1.5534722195655606,0.20718724798186375,5,1.2555006116511595e-05,2,4.260870634421021e-08,10.0,0.003510708000007412,0.5722222222222222,0.019994796825346002,0.11643591661086476,0.5722222222222222,
digits_01,digits,knn_rbf,0.35,4.438492055901602,1.5534722195655606,0.20718724798186375,6,0.010003388162483383,2,4.260870634421021e-08,10.0,0.003510708000007412,0.5722222222222222,0.019994796825346002,0.11643591661086476,0.5722222222222222,
digits_01,digits,knn_rbf,0.35,4.438492055901602,1.5534722195655606,0.20718724798186375,7,0.021666844509466817,2,4.260870634421021e-08,10.0,0.003510708000007412,0.5722222222222222,0.019994796825346002,0.11643591661086476,0.5722222222222222,
digits_01,digits,knn_rbf,0.35,4.438492055901602,1.5534722195655606,0.20718724798186375,8,0.06214063150508152,2,4.260870634421021e-08,10.0,0.003510708000007412,0.5722222222222222,0.019994796825346002,0.11643591661086476,0.5722222222222222,
